Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2015/2016,2015-10-18 00:00:00,D1,Germany,Bundesliga 1,,Stuttgart,Ingolstadt,1,0,H,0,0,D,1.79,3.96,4.76,1.8,3.75,4.33,1.75,3.75,4.5,1.83,3.6,4.1
2015/2016,2015-10-18 00:00:00,D1,Germany,Bundesliga 1,,FC Koln,Hannover,0,1,A,0,1,A,1.96,3.58,4.34,1.95,3.5,4.0,1.85,3.4,4.0,1.95,3.4,3.8
2015/2016,2015-10-18 00:00:00,D2,Germany,Bundesliga 2,,Heidenheim,Duisburg,1,0,H,0,0,D,1.61,4.08,6.35,1.53,4.0,6.0,1.57,3.8,6.0,1.6,3.75,5.25
2015/2016,2015-10-18 00:00:00,SC0,Scotland,Premier League,K Clancy,Dundee United,Hearts,0,1,A,0,1,A,2.72,3.75,2.56,2.75,3.4,2.45,2.62,3.5,2.4,2.75,3.3,2.3
2015/2016,2015-10-18 00:00:00,E0,England,Premier League,A Taylor,Newcastle,Norwich,6,2,H,3,2,H,2.58,3.44,2.93,2.6,3.4,2.88,2.62,3.4,2.8,2.6,3.3,2.6
2015/2016,2015-10-18 00:00:00,D2,Germany,Bundesliga 2,,Bochum,RB Leipzig,0,1,A,0,0,D,2.72,3.39,2.75,2.63,3.3,2.63,2.62,3.25,2.62,2.65,3.0,2.7
2015/2016,2015-10-18 00:00:00,G1,Greece,Ethniki Katigoria,,Veria,Atromitos,0,1,A,0,0,D,2.69,3.15,2.99,2.5,3.3,2.75,2.6,3.0,2.88,2.55,3.2,2.7
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Werder Bremen,Bayern Munich,0,1,A,0,1,A,15.0,7.38,1.22,17.0,7.0,1.18,12.0,6.5,1.22,12.0,7.0,1.22
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Schalke 04,Hertha,2,1,H,1,0,H,1.84,3.87,4.58,1.75,3.75,4.75,1.75,3.6,4.5,1.8,3.75,4.4
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,Guingamp,Lille,1,1,D,1,1,D,2.73,3.1,2.98,2.6,3.1,2.9,2.62,2.9,2.88,2.7,3.0,2.8
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,Bastia,Paris SG,0,2,A,0,0,D,10.76,5.15,1.35,10.0,5.0,1.33,10.0,4.75,1.33,9.5,4.75,1.33
2015/2016,2015-10-17 00:00:00,B1,Belgium,Jupiler League,,Lokeren,Oud-Heverlee Leuven,1,2,A,0,1,A,1.84,3.84,4.49,1.8,3.5,4.5,1.8,3.6,4.2,1.8,3.6,4.25
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,M Jones,Watford,Arsenal,0,3,A,0,0,D,6.29,4.31,1.59,6.0,4.2,1.62,6.0,4.0,1.62,5.0,4.1,1.6
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,M Atkinson,West Brom,Sunderland,1,0,H,0,0,D,2.08,3.42,4.07,2.05,3.4,4.2,2.05,3.25,4.2,2.05,3.25,3.6
2015/2016,2015-10-17 00:00:00,E1,England,Championship,S Atwell,Preston,Cardiff,0,0,D,0,0,D,2.35,3.32,3.35,2.35,3.4,3.3,2.3,3.1,3.2,2.35,3.1,3.0
2015/2016,2015-10-17 00:00:00,E1,England,Championship,R Lewis,Reading,Charlton,1,0,H,0,0,D,1.52,4.32,7.34,1.53,4.33,7.0,1.5,4.0,6.5,1.5,3.75,6.75
2015/2016,2015-10-17 00:00:00,T1,Turkey,Futbol Ligi 1,,Bursaspor,Antalyaspor,0,2,A,0,0,D,1.77,3.86,4.99,1.67,3.75,5.0,1.7,3.6,4.75,1.65,3.6,5.0
2015/2016,2015-10-17 00:00:00,T1,Turkey,Futbol Ligi 1,,Galatasaray,Genclerbirligi,4,1,H,0,1,A,1.5,4.61,7.17,1.44,4.2,7.5,1.48,4.2,6.5,1.42,4.4,6.75
2015/2016,2015-10-17 00:00:00,T1,Turkey,Futbol Ligi 1,,Konyaspor,Gaziantepspor,2,1,H,1,0,H,1.82,3.55,5.16,1.75,3.5,4.75,1.75,3.3,4.75,1.75,3.4,4.6
2015/2016,2015-10-17 00:00:00,E1,England,Championship,K Stroud,Sheffield Weds,Hull,1,1,D,1,0,H,2.77,3.26,2.8,2.7,3.3,2.88,2.62,3.1,2.7,2.45,3.2,2.75
2015/2016,2015-10-17 00:00:00,I2,Italy,Serie B,,Virtus Lanciano,Como,1,0,H,0,0,D,2.05,3.16,4.48,2.0,3.2,4.0,2.0,3.0,4.0,2.0,3.1,3.9
2015/2016,2015-10-17 00:00:00,B1,Belgium,Jupiler League,,Mechelen,St Truiden,3,0,H,1,0,H,1.86,3.7,4.58,1.83,3.6,4.2,1.83,3.4,4.33,1.87,3.4,4.1
2015/2016,2015-10-17 00:00:00,B1,Belgium,Jupiler League,,Standard,Westerlo,1,2,A,0,2,A,1.4,5.04,8.92,1.4,4.5,8.0,1.36,4.5,8.0,1.4,4.75,7.0
2015/2016,2015-10-17 00:00:00,I2,Italy,Serie B,,Modena,Ascoli,2,1,H,0,0,D,2.02,3.3,4.43,1.91,3.2,4.33,1.95,3.1,4.2,1.91,3.1,4.25
2015/2016,2015-10-17 00:00:00,B1,Belgium,Jupiler League,,Waasland-Beveren,Genk,0,1,A,0,0,D,3.9,3.7,2.0,3.5,3.6,2.0,3.6,3.6,1.95,3.6,3.6,1.95
2015/2016,2015-10-17 00:00:00,I2,Italy,Serie B,,Crotone,Livorno,3,0,H,1,0,H,2.37,3.13,3.52,2.3,3.2,3.2,2.3,3.0,3.25,2.3,3.0,3.25
2015/2016,2015-10-17 00:00:00,F2,France,Division 2,,Dijon,Evian Thonon Gaillard,1,3,A,1,1,D,1.76,3.49,5.85,1.73,3.4,5.25,1.73,3.3,5.25,1.72,3.3,5.0
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Wolfsburg,Hoffenheim,4,2,H,2,1,H,1.65,4.38,5.45,1.62,4.33,5.0,1.62,4.0,5.0,1.65,4.0,5.25
2015/2016,2015-10-17 00:00:00,SC2,Scotland,Division 2,,Stranraer,Dunfermline,0,3,A,0,2,A,5.9,4.35,1.58,5.5,4.2,1.55,5.25,4.0,1.57,4.75,3.9,1.55
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Augsburg,Darmstadt,0,2,A,0,2,A,1.83,3.69,4.91,1.8,3.5,4.75,1.8,3.4,4.5,1.85,3.5,4.1
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Ein Frankfurt,M'gladbach,1,5,A,1,1,D,2.4,3.58,3.08,2.45,3.4,2.88,2.3,3.4,2.9,2.5,3.3,2.7
2015/2016,2015-10-17 00:00:00,D1,Germany,Bundesliga 1,,Hamburg,Leverkusen,0,0,D,0,0,D,4.49,3.84,1.86,4.75,3.5,1.8,4.5,3.6,1.75,4.6,3.6,1.8
2015/2016,2015-10-17 00:00:00,I2,Italy,Serie B,,Novara,Cagliari,1,0,H,1,0,H,3.78,3.11,2.28,3.4,3.1,2.25,3.5,3.0,2.25,3.6,3.1,2.1
2015/2016,2015-10-17 00:00:00,SC2,Scotland,Division 2,,Forfar,Ayr,2,2,D,2,0,H,2.61,3.88,2.6,2.5,3.75,2.5,2.5,3.6,2.4,2.5,3.4,2.4
2015/2016,2015-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Espanol,1,3,A,0,1,A,2.06,3.49,4.05,2.0,3.3,4.0,2.0,3.25,3.8,2.1,3.2,3.6
2015/2016,2015-10-17 00:00:00,EC,England,Conference,O Yates,Chester,Halifax,2,1,H,1,0,H,1.61,4.39,5.75,1.55,3.9,6.0,1.57,4.0,5.25,1.55,3.9,4.75
2015/2016,2015-10-17 00:00:00,EC,England,Conference,T Nield,Barrow,Welling United,1,1,D,0,1,A,1.82,3.76,4.77,1.73,3.8,4.5,1.75,3.5,4.5,1.7,3.6,4.1
2015/2016,2015-10-17 00:00:00,SC0,Scotland,Premier League,W Collum,Hamilton,Dundee,1,1,D,0,0,D,2.19,3.66,3.39,2.15,3.5,3.25,2.1,3.5,3.25,2.2,3.3,2.9
2015/2016,2015-10-17 00:00:00,SC0,Scotland,Premier League,S Finnie,Kilmarnock,Inverness C,2,0,H,1,0,H,4.07,3.66,1.97,4.0,3.6,1.85,3.8,3.5,1.95,3.75,3.4,1.87
2015/2016,2015-10-17 00:00:00,SC0,Scotland,Premier League,A Muir,Motherwell,Celtic,0,1,A,0,1,A,12.77,6.25,1.27,9.5,5.5,1.29,11.0,5.75,1.25,8.5,5.0,1.28
2015/2016,2015-10-17 00:00:00,SC0,Scotland,Premier League,J Beaton,St Johnstone,Partick,1,2,A,0,2,A,2.13,3.62,3.6,2.0,3.3,3.75,2.05,3.4,3.5,2.0,3.2,3.5
2015/2016,2015-10-17 00:00:00,EC,England,Conference,S Bennett,Cheltenham,Eastleigh,1,1,D,1,0,H,1.77,3.93,4.84,1.73,3.6,4.75,1.75,3.6,4.5,1.75,3.5,4.0
2015/2016,2015-10-17 00:00:00,EC,England,Conference,A Young,Dover Athletic,Macclesfield,2,1,H,1,1,D,2.27,3.59,3.27,2.2,3.4,3.2,2.3,3.4,2.9,2.15,3.4,2.85
2015/2016,2015-10-17 00:00:00,D2,Germany,Bundesliga 2,,Nurnberg,Frankfurt FSV,1,1,D,0,0,D,1.75,3.94,5.03,1.7,3.8,4.75,1.7,3.6,4.75,1.75,3.6,4.4
2015/2016,2015-10-17 00:00:00,EC,England,Conference,R Whitton,Forest Green,Tranmere,0,2,A,0,2,A,2.38,3.53,3.11,2.3,3.2,3.1,2.3,3.4,2.9,2.15,3.2,3.0
2015/2016,2015-10-17 00:00:00,EC,England,Conference,J Whiteley,Gateshead,Altrincham,2,2,D,0,0,D,1.81,3.88,4.61,1.7,3.6,5.0,1.75,3.75,4.33,1.65,3.4,4.75
2015/2016,2015-10-17 00:00:00,EC,England,Conference,J Brooks,Guiseley,Boreham Wood,1,1,D,0,0,D,2.9,3.44,2.57,2.7,3.3,2.55,2.75,3.3,2.5,2.5,3.2,2.5
2015/2016,2015-10-17 00:00:00,EC,England,Conference,D Eaton,Kidderminster,Southport,0,1,A,0,0,D,2.07,3.67,3.7,1.95,3.4,3.8,2.0,3.5,3.5,2.0,3.2,3.4
2015/2016,2015-10-17 00:00:00,EC,England,Conference,R Wigglesworth,Lincoln,Braintree Town,2,0,H,0,0,D,2.01,3.67,3.92,1.91,3.5,4.0,1.95,3.5,3.75,1.95,3.2,3.5
2015/2016,2015-10-17 00:00:00,EC,England,Conference,N Lugg,Torquay,Grimsby,1,1,D,1,0,H,6.22,4.42,1.57,6.0,4.33,1.5,5.5,4.0,1.55,5.25,3.9,1.5
2015/2016,2015-10-17 00:00:00,EC,England,Conference,A Hopkins,Aldershot,Bromley,1,1,D,1,1,D,2.37,3.73,2.99,2.4,3.3,2.88,2.3,3.5,2.8,2.1,3.3,3.0
2015/2016,2015-10-17 00:00:00,D2,Germany,Bundesliga 2,,Union Berlin,St Pauli,3,3,D,2,1,H,2.38,3.44,3.18,2.3,3.3,3.1,2.3,3.3,3.0,2.3,3.3,2.9
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,C Pawson,Tottenham,Liverpool,0,0,D,0,0,D,2.48,3.54,2.99,2.5,3.5,3.0,2.4,3.4,2.88,2.5,3.2,2.95
2015/2016,2015-10-17 00:00:00,E1,England,Championship,P Bankes,Middlesbrough,Fulham,0,0,D,0,0,D,1.56,4.44,6.24,1.55,4.33,6.5,1.55,4.0,5.75,1.53,3.9,6.0
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,P Tierney,Southampton,Leicester,2,2,D,2,0,H,1.76,3.88,5.1,1.75,4.0,5.0,1.75,3.75,5.0,1.75,3.7,4.4
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,M Dean,Man City,Bournemouth,5,1,H,4,1,H,1.34,5.58,10.6,1.33,5.75,10.0,1.33,5.5,10.0,1.33,5.25,8.0
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,J Moss,Everton,Man United,0,3,A,0,2,A,3.23,3.4,2.4,3.25,3.4,2.38,3.25,3.25,2.38,3.0,3.3,2.4
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,M Clattenburg,Crystal Palace,West Ham,1,3,A,1,1,D,2.01,3.67,3.99,2.0,3.6,4.0,2.0,3.6,3.75,2.0,3.5,3.5
2015/2016,2015-10-17 00:00:00,E0,England,Premier League,R East,Chelsea,Aston Villa,2,0,H,1,0,H,1.34,5.41,11.0,1.33,5.75,10.0,1.36,5.0,10.0,1.33,5.0,8.5
2015/2016,2015-10-17 00:00:00,E1,England,Championship,J Linington,Milton Keynes Dons,Blackburn,3,0,H,1,0,H,2.97,3.49,2.49,2.9,3.5,2.55,2.8,3.3,2.4,2.75,3.2,2.45
2015/2016,2015-10-17 00:00:00,G1,Greece,Ethniki Katigoria,,Olympiakos,AEK,4,0,H,1,0,H,1.37,5.04,10.32,1.36,5.0,7.5,1.36,4.5,9.0,1.36,4.75,7.25
2015/2016,2015-10-17 00:00:00,E1,England,Championship,C Boyeson,Birmingham,QPR,2,1,H,1,1,D,2.28,3.56,3.28,2.3,3.6,3.2,2.25,3.3,3.1,2.3,3.25,2.95
2015/2016,2015-10-17 00:00:00,G1,Greece,Ethniki Katigoria,,Panionios,Kallonis,2,0,H,1,0,H,1.76,3.57,5.64,1.7,3.75,4.75,1.7,3.4,5.25,1.7,3.5,4.75
2015/2016,2015-10-17 00:00:00,G1,Greece,Ethniki Katigoria,,Platanias,Panthrakikos,4,0,H,2,0,H,1.78,3.49,5.53,1.73,3.6,4.75,1.8,3.25,4.75,1.75,3.5,4.5
2015/2016,2015-10-17 00:00:00,E1,England,Championship,D Deadman,Leeds,Brighton,1,2,A,1,1,D,3.47,3.29,2.31,3.4,3.2,2.38,3.25,3.1,2.25,3.0,3.2,2.3
2015/2016,2015-10-17 00:00:00,E1,England,Championship,A Davies,Ipswich,Huddersfield,0,0,D,0,0,D,1.96,3.72,4.06,1.91,3.75,4.2,1.85,3.5,3.8,1.9,3.4,3.9
2015/2016,2015-10-17 00:00:00,E1,England,Championship,G Scott,Burnley,Bolton,2,0,H,0,0,D,1.83,3.79,4.69,1.85,3.75,4.5,1.8,3.5,4.33,1.8,3.4,4.25
2015/2016,2015-10-17 00:00:00,E1,England,Championship,I Williamson,Brentford,Rotherham,2,1,H,1,0,H,2.09,3.68,3.64,2.15,3.6,3.6,2.05,3.4,3.4,2.1,3.4,3.25
2015/2016,2015-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,Barcelona,Vallecano,5,2,H,2,1,H,1.15,9.84,18.9,1.14,9.0,15.0,1.14,8.5,17.0,1.17,8.25,13.5
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,Nantes,Troyes,3,0,H,1,0,H,1.97,3.35,4.57,1.95,3.3,4.2,1.85,3.2,4.5,1.95,3.2,4.1
2015/2016,2015-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Sevilla,1,1,D,1,0,H,3.76,3.54,2.12,3.6,3.4,2.1,3.5,3.3,2.05,3.4,3.3,2.2
2015/2016,2015-10-17 00:00:00,E3,England,League 2,T Harrington,Carlisle,Exeter,1,0,H,0,0,D,2.5,3.65,2.85,2.55,3.6,2.8,2.5,3.4,2.62,2.35,3.4,2.65
2015/2016,2015-10-17 00:00:00,E3,England,League 2,R Joyce,Leyton Orient,Oxford,2,2,D,0,2,A,2.41,3.5,3.08,2.3,3.6,3.2,2.3,3.3,2.9,2.25,3.3,2.85
2015/2016,2015-10-17 00:00:00,E3,England,League 2,L Swabey,Dag and Red,Hartlepool,0,1,A,0,1,A,2.29,3.69,3.16,2.38,3.75,3.0,2.25,3.4,3.0,2.2,3.25,3.0
2015/2016,2015-10-17 00:00:00,E3,England,League 2,G Ward,Crawley Town,Luton,2,1,H,0,1,A,3.71,3.63,2.09,3.7,3.6,2.1,3.4,3.4,2.05,3.3,3.4,2.0
2015/2016,2015-10-17 00:00:00,SC1,Scotland,Division 1,,Rangers,Queen of Sth,2,1,H,0,1,A,1.2,7.54,15.09,1.17,8.0,12.0,1.2,6.0,12.0,1.15,6.75,11.0
2015/2016,2015-10-17 00:00:00,SC1,Scotland,Division 1,,Livingston,St Mirren,0,1,A,0,1,A,2.88,3.58,2.48,2.75,3.6,2.38,2.75,3.4,2.4,2.75,3.4,2.2
2015/2016,2015-10-17 00:00:00,E3,England,League 2,D England,Cambridge,Northampton,2,1,H,1,0,H,2.96,3.58,2.45,3.0,3.6,2.4,2.9,3.4,2.3,2.65,3.2,2.45
2015/2016,2015-10-17 00:00:00,E2,England,League 1,K Hill,Coventry,Blackpool,0,0,D,0,0,D,1.6,4.2,6.15,1.62,4.2,6.0,1.6,3.8,5.5,1.62,3.7,4.75
2015/2016,2015-10-17 00:00:00,E3,England,League 2,M Bull,Barnet,York,3,1,H,0,0,D,2.15,3.65,3.49,2.05,3.6,3.8,2.05,3.4,3.4,2.0,3.3,3.4
2015/2016,2015-10-17 00:00:00,E3,England,League 2,T Kettle,AFC Wimbledon,Morecambe,2,5,A,1,3,A,1.92,3.77,4.2,2.0,3.6,4.0,1.85,3.5,4.0,1.8,3.4,4.0
2015/2016,2015-10-17 00:00:00,N1,Netherlands,Eredivisie,,Groningen,Willem II,2,1,H,1,0,H,1.83,3.88,4.51,1.8,3.5,4.5,1.8,3.6,4.2,1.8,3.5,4.2
2015/2016,2015-10-17 00:00:00,N1,Netherlands,Eredivisie,,Heracles,Ajax,0,2,A,0,2,A,4.17,3.87,1.9,4.0,3.75,1.83,4.0,3.8,1.8,3.9,3.5,1.85
2015/2016,2015-10-17 00:00:00,N1,Netherlands,Eredivisie,,PSV Eindhoven,Excelsior,1,1,D,0,0,D,1.22,7.46,14.45,1.18,7.0,13.0,1.2,7.0,13.0,1.17,7.0,12.5
2015/2016,2015-10-17 00:00:00,N1,Netherlands,Eredivisie,,Utrecht,Roda,1,1,D,1,1,D,1.62,4.28,5.71,1.6,4.0,5.25,1.6,4.0,5.25,1.62,3.9,4.75
2015/2016,2015-10-17 00:00:00,E3,England,League 2,M Haywood,Mansfield,Bristol Rvs,1,2,A,0,1,A,2.66,3.47,2.77,2.7,3.5,2.7,2.6,3.3,2.62,2.4,3.25,2.65
2015/2016,2015-10-17 00:00:00,E3,England,League 2,J Adcock,Newport County,Portsmouth,0,1,A,0,1,A,5.11,3.89,1.75,5.25,3.8,1.75,4.75,3.6,1.7,4.2,3.5,1.75
2015/2016,2015-10-17 00:00:00,E3,England,League 2,B Malone,Notts County,Yeovil,2,0,H,0,0,D,1.63,4.2,5.79,1.67,4.2,5.25,1.62,3.8,5.25,1.57,3.8,5.0
2015/2016,2015-10-17 00:00:00,E3,England,League 2,N Kinseley,Plymouth,Accrington,1,0,H,0,0,D,2.1,3.69,3.53,2.1,3.6,3.75,2.0,3.5,3.5,1.95,3.3,3.5
2015/2016,2015-10-17 00:00:00,E3,England,League 2,B Toner,Stevenage,Wycombe,2,1,H,1,0,H,3.53,3.59,2.16,3.5,3.6,2.15,3.3,3.4,2.1,3.4,3.3,2.0
2015/2016,2015-10-17 00:00:00,SC1,Scotland,Division 1,,Hibernian,Dumbarton,4,2,H,3,1,H,1.33,5.75,9.56,1.3,5.0,11.0,1.33,5.25,9.0,1.33,4.6,7.25
2015/2016,2015-10-17 00:00:00,SC1,Scotland,Division 1,,Falkirk,Morton,1,0,H,0,0,D,1.78,3.84,4.8,1.73,3.75,4.5,1.75,3.6,4.5,1.7,3.7,4.0
2015/2016,2015-10-17 00:00:00,SC1,Scotland,Division 1,,Alloa,Raith Rvs,0,1,A,0,0,D,4.08,3.64,1.96,4.33,3.5,1.83,3.8,3.5,1.91,3.7,3.4,1.83
2015/2016,2015-10-17 00:00:00,SC3,Scotland,Division 3,,Annan Athletic,Queens Park,3,1,H,2,0,H,2.34,3.63,3.05,2.15,3.75,3.0,2.3,3.4,2.9,2.35,3.3,2.6
2015/2016,2015-10-17 00:00:00,SC3,Scotland,Division 3,,Arbroath,Montrose,3,1,H,1,0,H,1.88,3.83,4.22,1.75,3.75,4.33,1.8,3.6,4.0,1.75,3.7,3.75
2015/2016,2015-10-17 00:00:00,SC3,Scotland,Division 3,,Berwick,East Fife,1,1,D,0,0,D,2.87,3.68,2.44,2.8,3.6,2.3,2.7,3.5,2.4,2.5,3.4,2.4
2015/2016,2015-10-17 00:00:00,SC3,Scotland,Division 3,,Clyde,Stirling,0,1,A,0,1,A,1.65,4.18,5.4,1.6,4.1,5.25,1.62,3.8,5.0,1.6,3.6,4.75
2015/2016,2015-10-17 00:00:00,SC3,Scotland,Division 3,,East Stirling,Elgin,2,0,H,1,0,H,4.07,4.05,1.86,4.33,3.8,1.75,3.8,3.8,1.85,4.25,3.9,1.62
2015/2016,2015-10-17 00:00:00,SC2,Scotland,Division 2,,Airdrie Utd,Brechin,1,0,H,0,0,D,1.84,3.92,4.32,1.8,3.6,4.33,1.83,3.75,4.0,1.7,3.75,3.9
2015/2016,2015-10-17 00:00:00,SC2,Scotland,Division 2,,Albion Rvs,Peterhead,1,0,H,0,0,D,2.61,3.62,2.7,2.63,3.75,2.4,2.5,3.4,2.62,2.4,3.4,2.5
2015/2016,2015-10-17 00:00:00,SC2,Scotland,Division 2,,Cowdenbeath,Stenhousemuir,2,2,D,1,0,H,2.57,3.71,2.69,2.38,3.6,2.75,2.5,3.5,2.62,2.5,3.4,2.4
2015/2016,2015-10-17 00:00:00,E2,England,League 1,A Woolmer,Bury,Rochdale,0,0,D,0,0,D,2.71,3.52,2.69,2.63,3.5,2.8,2.6,3.4,2.6,2.4,3.2,2.7
2015/2016,2015-10-17 00:00:00,N1,Netherlands,Eredivisie,,Cambuur,AZ Alkmaar,1,1,D,0,1,A,3.08,3.74,2.31,3.0,3.5,2.25,2.8,3.5,2.3,2.9,3.4,2.25
2015/2016,2015-10-17 00:00:00,E2,England,League 1,D Webb,Crewe,Gillingham,0,1,A,0,0,D,4.84,3.98,1.76,4.33,4.0,1.83,4.33,3.8,1.73,3.8,3.5,1.8
2015/2016,2015-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Mirandes,Mallorca,2,2,D,2,0,H,2.1,3.29,4.1,2.05,3.3,3.6,2.1,3.25,3.3,2.05,3.1,3.4
2015/2016,2015-10-17 00:00:00,E2,England,League 1,C Breakspear,Southend,Barnsley,2,1,H,2,1,H,2.38,3.53,3.11,2.35,3.5,3.2,2.3,3.3,3.0,2.15,3.25,3.1
2015/2016,2015-10-17 00:00:00,E2,England,League 1,C Kavanagh,Walsall,Chesterfield,1,2,A,0,1,A,1.88,3.62,4.63,1.85,3.75,4.5,1.83,3.4,4.33,1.85,3.25,3.9
2015/2016,2015-10-17 00:00:00,I1,Italy,Serie A,,Roma,Empoli,3,1,H,0,0,D,1.42,4.92,8.74,1.4,4.75,8.0,1.4,4.5,8.0,1.4,4.5,7.75
2015/2016,2015-10-17 00:00:00,E2,England,League 1,S Martin,Wigan,Colchester,5,0,H,4,0,H,2.06,3.8,3.62,2.1,3.75,3.6,2.05,3.6,3.3,1.95,3.3,3.5
2015/2016,2015-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Oviedo,Alcorcon,3,2,H,1,0,H,2.23,3.23,3.76,2.05,3.3,3.6,2.05,3.25,3.3,1.95,3.1,3.75
2015/2016,2015-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Osasuna,Albacete,1,0,H,1,0,H,2.02,3.41,4.21,2.0,3.2,4.0,1.83,3.4,4.0,1.91,3.2,3.8
2015/2016,2015-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Leganes,Girona,2,2,D,1,0,H,2.58,3.15,3.12,2.38,3.4,2.88,2.3,3.1,3.0,2.25,3.1,3.0
2015/2016,2015-10-17 00:00:00,E2,England,League 1,R Clark,Port Vale,Peterboro,1,1,D,1,0,H,2.41,3.67,2.96,2.4,3.6,3.0,2.3,3.5,2.88,2.2,3.3,2.9
2015/2016,2015-10-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Ath Bilbao B,2,1,H,1,0,H,2.13,3.27,4.0,2.05,3.4,3.5,2.05,3.2,3.5,2.05,3.1,3.4
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,Toulouse,Angers,1,2,A,1,2,A,2.09,3.44,3.92,2.05,3.3,3.8,2.05,3.25,3.6,2.1,3.2,3.5
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,St Etienne,Ajaccio GFCO,2,0,H,1,0,H,1.48,4.23,8.77,1.5,3.8,8.0,1.5,3.8,7.5,1.5,3.8,7.0
2015/2016,2015-10-17 00:00:00,F1,France,Le Championnat,,Reims,Caen,0,1,A,0,0,D,2.68,3.26,2.9,2.5,3.2,2.9,2.5,3.1,2.8,2.5,3.1,2.9
2015/2016,2015-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Malaga,3,0,H,2,0,H,1.65,4.09,5.91,1.62,3.75,6.0,1.62,3.8,5.5,1.65,3.8,5.5
2015/2016,2015-10-17 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Levante,3,0,H,2,0,H,1.1,13.0,32.0,1.08,12.0,23.0,1.1,10.0,26.0,1.1,10.5,23.0
2015/2016,2015-10-17 00:00:00,E2,England,League 1,E Ilderton,Scunthorpe,Shrewsbury,2,1,H,0,1,A,2.32,3.52,3.23,2.25,3.4,3.5,2.25,3.3,3.1,2.3,3.2,2.8
2015/2016,2015-10-17 00:00:00,EC,England,Conference,R Martin,Woking,Wrexham,0,1,A,0,1,A,3.06,3.6,2.37,3.0,3.3,2.3,2.9,3.4,2.3,2.7,3.2,2.35
2015/2016,2015-10-17 00:00:00,I1,Italy,Serie A,,Torino,Milan,1,1,D,0,0,D,2.34,3.36,3.4,2.35,3.2,3.2,2.3,3.2,3.1,2.4,3.3,3.1
2015/2016,2015-10-17 00:00:00,E2,England,League 1,D Whitestone,Doncaster,Bradford,0,1,A,0,1,A,3.04,3.39,2.49,3.1,3.3,2.5,2.9,3.25,2.4,2.75,3.1,2.4
2015/2016,2015-10-17 00:00:00,E2,England,League 1,D Bond,Fleetwood Town,Burton,4,0,H,1,0,H,3.56,3.55,2.16,3.6,3.4,2.2,3.4,3.4,2.05,3.3,3.2,2.05
2015/2016,2015-10-17 00:00:00,E2,England,League 1,D Drysdale,Millwall,Swindon,2,0,H,2,0,H,1.79,3.99,4.65,1.73,4.0,5.0,1.7,3.8,4.5,1.72,3.5,4.25
2015/2016,2015-10-17 00:00:00,E2,England,League 1,K Wright,Oldham,Sheffield United,1,1,D,1,1,D,4.34,3.8,1.88,4.2,3.75,1.91,3.8,3.6,1.85,3.75,3.4,1.85
2015/2016,2015-10-16 00:00:00,F2,France,Division 2,,Bourg Peronnas,Nimes,4,2,H,1,0,H,2.12,3.35,3.91,2.0,3.3,3.75,2.05,3.2,3.8,2.0,3.1,3.9
2015/2016,2015-10-16 00:00:00,F2,France,Division 2,,Creteil,Brest,0,2,A,0,1,A,2.47,3.19,3.26,2.35,3.1,3.2,2.3,3.0,3.25,2.35,3.0,3.1
2015/2016,2015-10-16 00:00:00,I2,Italy,Serie B,,Avellino,Brescia,3,3,D,1,1,D,2.08,3.33,4.12,2.0,3.1,4.2,2.05,3.1,3.8,1.91,3.2,4.1
2015/2016,2015-10-16 00:00:00,F2,France,Division 2,,Metz,Clermont,2,2,D,0,2,A,2.28,3.19,3.67,2.15,3.1,3.6,2.2,3.0,3.5,2.2,3.1,3.3
