Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2017/2018,2018-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Barcelona,2,4,A,2,1,H,6.94,4.89,1.49,6.5,5.0,1.44,6.5,4.6,1.44,6.75,4.75,1.45
2017/2018,2018-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Celta,0,1,A,0,1,A,3.17,3.44,2.42,3.0,3.25,2.45,3.0,3.25,2.35,3.1,3.2,2.4
2017/2018,2018-01-13 00:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Ath Madrid,0,1,A,0,1,A,3.98,3.39,2.11,4.0,3.2,2.04,3.9,3.1,2.05,4.1,3.3,2.0
2017/2018,2018-01-13 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Villarreal,0,1,A,0,0,D,1.27,7.01,10.86,1.25,6.5,10.0,1.25,6.5,11.0,1.25,6.75,10.0
2017/2018,2018-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Valladolid,0,1,A,0,0,D,3.23,3.48,2.33,3.1,3.25,2.29,2.9,3.3,2.25,3.2,3.2,2.3
2017/2018,2018-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Lugo,0,1,A,0,1,A,2.79,3.01,3.0,2.54,2.89,3.1,2.55,2.9,2.8,2.55,2.95,3.0
2017/2018,2018-01-13 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Valencia,1,2,A,0,1,A,3.08,3.69,2.35,3.0,3.39,2.37,2.9,3.5,2.3,3.0,3.5,2.3
2017/2018,2018-01-08 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Espanol,0,1,A,0,1,A,2.54,3.11,3.28,2.54,3.0,3.1,2.5,3.0,3.0,2.55,3.0,3.1
2017/2018,2018-01-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Tenerife,1,2,A,0,0,D,2.59,2.93,3.36,2.45,2.87,3.25,2.4,2.9,3.0,2.45,2.95,3.2
2017/2018,2018-01-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Gimnastic,2,3,A,1,2,A,1.48,4.47,7.92,1.44,4.0,8.0,1.44,4.0,6.5,1.45,4.2,7.5
2017/2018,2018-01-06 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,Eibar,1,2,A,1,0,H,2.64,3.53,2.79,2.54,3.39,2.75,2.55,3.4,2.65,2.55,3.4,2.75
2017/2018,2018-01-06 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Betis,3,5,A,2,2,D,1.52,4.7,6.74,1.5,4.33,6.5,1.5,4.33,5.8,1.5,4.6,6.0
2017/2018,2017-12-23 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Villarreal,0,1,A,0,1,A,2.09,3.92,3.5,2.04,3.6,3.29,2.05,3.6,3.4,1.95,3.7,3.5
2017/2018,2017-12-23 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Barcelona,0,3,A,0,0,D,2.09,4.06,3.34,2.1,3.75,3.1,2.05,3.8,3.2,2.05,3.7,3.2
2017/2018,2017-12-23 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Celta,1,3,A,0,2,A,2.77,3.51,2.67,2.54,3.29,2.7,2.62,3.3,2.6,2.6,3.1,2.75
2017/2018,2017-12-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Huesca,1,2,A,0,1,A,3.24,3.25,2.44,3.29,3.1,2.29,3.0,3.1,2.3,3.2,3.0,2.35
2017/2018,2017-12-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Vallecano,1,2,A,0,1,A,2.98,3.21,2.64,2.89,3.1,2.5,2.75,3.1,2.5,2.75,3.1,2.6
2017/2018,2017-12-22 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Ath Bilbao,0,2,A,0,1,A,2.76,3.45,2.72,2.7,3.25,2.62,2.62,3.3,2.6,2.7,3.2,2.6
2017/2018,2017-12-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Osasuna,0,1,A,0,1,A,3.01,3.0,2.78,3.1,2.89,2.5,2.9,2.9,2.5,3.0,3.1,2.5
2017/2018,2017-12-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Albacete,0,1,A,0,1,A,1.97,3.37,4.5,1.9,3.29,4.2,1.91,3.1,4.0,1.9,3.4,4.25
2017/2018,2017-12-18 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Betis,0,2,A,0,1,A,2.07,3.62,3.83,2.0,3.39,3.79,2.05,3.4,3.6,2.05,3.4,3.7
2017/2018,2017-12-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Sevilla B,Oviedo,0,1,A,0,1,A,2.85,3.1,2.85,2.7,3.0,2.79,2.65,2.9,2.65,2.7,2.95,2.85
2017/2018,2017-12-17 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Villarreal,0,1,A,0,1,A,2.4,3.54,3.13,2.29,3.39,3.1,2.3,3.3,3.0,2.35,3.2,3.25
2017/2018,2017-12-11 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Girona,0,1,A,0,1,A,2.04,3.38,4.27,2.04,3.5,3.6,2.0,3.3,3.8,2.0,3.3,4.0
2017/2018,2017-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Ath Bilbao,1,2,A,0,1,A,3.57,3.33,2.27,3.25,3.39,2.25,3.4,3.1,2.25,3.25,3.4,2.25
2017/2018,2017-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Malaga,0,2,A,0,1,A,1.53,4.64,6.6,1.53,4.33,6.0,1.53,4.2,6.0,1.5,4.6,6.0
2017/2018,2017-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Barcelona,0,2,A,0,0,D,6.16,4.71,1.55,6.0,4.33,1.53,5.5,4.25,1.53,5.5,4.4,1.55
2017/2018,2017-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Ath Madrid,0,1,A,0,1,A,5.29,3.85,1.75,4.75,3.79,1.72,4.8,3.6,1.72,5.0,3.8,1.7
2017/2018,2017-12-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Cadiz,0,2,A,0,0,D,2.27,3.13,3.78,2.1,3.2,3.6,,,,2.2,3.0,3.7
2017/2018,2017-12-04 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Alaves,2,3,A,0,0,D,1.63,3.94,6.59,1.6,3.79,6.0,1.61,3.6,5.8,1.65,3.9,5.25
2017/2018,2017-12-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Numancia,2,3,A,2,0,H,1.92,3.49,4.6,1.83,3.39,4.5,1.87,3.3,3.9,1.91,3.25,4.4
2017/2018,2017-12-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Zaragoza,0,1,A,0,0,D,1.94,3.45,4.55,1.9,3.2,4.33,1.91,3.25,4.0,1.85,3.4,4.4
2017/2018,2017-12-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Oviedo,0,2,A,0,2,A,2.9,3.21,2.71,2.7,3.2,2.62,2.7,3.1,2.55,2.7,3.1,2.75
2017/2018,2017-11-26 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Sevilla,2,3,A,1,0,H,2.41,3.4,3.22,2.37,3.39,3.0,2.3,3.4,2.87,2.45,3.2,3.0
2017/2018,2017-11-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Lorca,0,2,A,0,0,D,2.09,3.29,4.12,2.0,3.2,4.0,2.0,3.2,3.7,1.95,3.4,4.0
2017/2018,2017-11-25 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Eibar,1,2,A,0,1,A,2.72,3.08,3.05,2.5,3.1,3.1,2.6,3.0,2.9,2.55,3.1,3.0
2017/2018,2017-11-25 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Ath Madrid,0,5,A,0,2,A,7.4,3.95,1.58,7.5,3.75,1.53,7.0,3.6,1.57,7.75,3.9,1.5
2017/2018,2017-11-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Osasuna,Alcorcon,2,3,A,1,0,H,1.85,3.32,5.43,1.83,3.25,4.75,1.8,3.1,4.75,1.83,3.3,4.75
2017/2018,2017-11-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Cadiz,0,3,A,0,1,A,1.92,3.3,5.02,1.85,3.1,5.0,1.87,3.1,4.33,1.87,3.1,5.0
2017/2018,2017-11-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Gimnastic,1,2,A,1,1,D,1.89,3.41,4.91,1.9,3.2,4.33,1.85,3.1,4.33,1.85,3.25,4.75
2017/2018,2017-11-19 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,Levante,0,2,A,0,0,D,1.94,3.64,4.34,1.95,3.5,4.0,1.91,3.5,3.9,1.91,3.5,4.1
2017/2018,2017-11-19 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Valencia,0,2,A,0,0,D,3.29,3.48,2.33,3.2,3.29,2.29,3.1,3.3,2.25,3.2,3.4,2.25
2017/2018,2017-11-18 00:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Barcelona,0,3,A,0,1,A,9.5,5.35,1.37,9.5,5.25,1.33,9.0,4.8,1.36,10.5,5.25,1.3
2017/2018,2017-11-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Lugo,1,2,A,1,1,D,2.42,3.25,3.29,2.37,3.0,3.2,2.35,3.0,3.0,2.4,3.0,3.2
2017/2018,2017-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Numancia,0,1,A,0,1,A,2.45,3.09,3.42,2.29,3.0,3.39,2.3,3.0,3.1,2.3,3.1,3.25
2017/2018,2017-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Oviedo,1,2,A,1,0,H,2.72,3.04,3.04,2.54,3.1,2.87,2.55,3.0,2.75,2.45,3.0,3.0
2017/2018,2017-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Granada,Sevilla B,1,2,A,0,1,A,1.67,3.77,6.25,1.6,3.6,6.0,1.6,3.6,5.75,1.6,3.6,6.0
2017/2018,2017-11-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Huesca,0,2,A,0,0,D,2.56,3.45,2.89,2.5,3.1,2.89,2.45,3.25,2.65,2.6,3.1,2.75
2017/2018,2017-11-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Osasuna,0,1,A,0,0,D,2.75,3.18,2.88,2.62,3.1,2.79,2.55,3.0,2.8,2.75,3.0,2.65
2017/2018,2017-11-05 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Girona,1,2,A,0,0,D,2.5,3.31,3.14,2.39,3.29,3.0,2.4,3.2,3.0,2.4,3.2,3.1
2017/2018,2017-11-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Gimnastic,0,3,A,0,1,A,1.6,4.09,6.4,1.57,3.75,6.0,1.61,3.7,5.2,1.55,3.9,6.25
2017/2018,2017-11-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Cadiz,0,2,A,0,1,A,2.47,3.02,3.47,2.29,3.0,3.39,2.35,2.9,3.2,2.3,3.0,3.4
2017/2018,2017-11-04 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Ath Madrid,0,1,A,0,0,D,4.78,3.68,1.85,4.75,3.6,1.8,4.5,3.5,1.8,4.75,3.6,1.78
2017/2018,2017-10-30 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,La Coruna,1,3,A,1,1,D,2.19,3.71,3.4,2.04,3.5,3.6,2.15,3.5,3.2,2.2,3.5,3.2
2017/2018,2017-10-28 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Barcelona,0,2,A,0,1,A,7.65,4.89,1.46,7.0,4.5,1.44,6.5,4.5,1.44,6.5,4.6,1.48
2017/2018,2017-10-28 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Valencia,1,2,A,0,1,A,5.94,4.1,1.65,6.0,3.75,1.6,5.0,3.75,1.67,5.25,3.9,1.67
2017/2018,2017-10-23 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Girona,1,2,A,0,1,A,2.06,3.49,4.03,2.04,3.29,3.79,2.0,3.3,3.7,2.0,3.3,4.0
2017/2018,2017-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Reus Deportiu,0,1,A,0,1,A,2.07,3.02,4.64,2.0,3.1,4.2,2.05,2.9,3.9,2.0,3.1,4.25
2017/2018,2017-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Alcorcon,0,3,A,0,2,A,2.22,3.05,4.06,2.1,3.1,3.75,2.15,2.9,3.6,2.05,3.0,4.2
2017/2018,2017-10-22 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Ath Madrid,0,1,A,0,1,A,4.3,3.53,1.99,4.2,3.39,1.95,4.4,3.3,1.87,4.5,3.4,1.87
2017/2018,2017-10-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Granada,1,3,A,0,2,A,2.05,3.31,4.25,2.0,3.29,3.79,1.95,3.1,3.8,2.0,3.4,3.8
2017/2018,2017-10-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Lugo,0,1,A,0,0,D,,,,2.4,3.1,3.1,,,,,,
2017/2018,2017-10-16 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,Celta,2,5,A,0,2,A,2.44,3.47,3.11,2.38,3.3,3.1,2.35,3.4,2.87,2.4,3.3,3.0
2017/2018,2017-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Valencia,3,6,A,0,2,A,2.67,3.62,2.71,2.55,3.5,2.7,2.5,3.5,2.6,2.6,3.4,2.7
2017/2018,2017-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Villarreal,1,2,A,1,2,A,2.89,3.23,2.74,2.8,3.2,2.6,2.8,3.1,2.6,2.75,3.2,2.65
2017/2018,2017-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Leganes,0,2,A,0,0,D,2.39,3.18,3.49,2.38,3.0,3.4,2.3,3.0,3.25,2.25,3.25,3.4
2017/2018,2017-10-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Gimnastic,1,5,A,1,2,A,,,,2.1,3.1,3.75,,,,,,
2017/2018,2017-10-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Vallecano,0,2,A,0,1,A,,,,2.88,2.9,2.7,,,,,,
2017/2018,2017-10-14 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Sociedad,0,2,A,0,0,D,3.52,3.55,2.2,3.5,3.4,2.15,3.3,3.4,2.15,3.4,3.3,2.2
2017/2018,2017-10-14 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Real Madrid,1,2,A,0,1,A,10.0,6.1,1.32,10.0,5.75,1.29,9.5,5.5,1.3,10.5,6.25,1.26
2017/2018,2017-10-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Zaragoza,0,2,A,0,0,D,2.94,3.11,2.75,3.0,3.0,2.5,2.75,3.0,2.55,2.75,3.1,2.6
2017/2018,2017-10-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Leonesa,Sp Gijon,0,2,A,0,0,D,2.86,3.3,2.69,3.0,3.0,2.5,2.75,3.1,2.5,2.7,3.1,2.65
2017/2018,2017-10-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Huesca,0,3,A,0,2,A,2.37,3.13,3.52,2.25,3.0,3.5,2.3,3.1,3.1,2.15,3.2,3.4
2017/2018,2017-10-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Cadiz,Osasuna,0,2,A,0,0,D,2.32,3.08,3.71,2.15,3.1,3.6,2.15,3.0,3.4,2.1,3.0,3.8
2017/2018,2017-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Sevilla B,Reus Deportiu,0,1,A,0,1,A,2.55,3.06,3.26,2.38,3.1,3.1,2.4,2.9,3.0,2.45,2.95,3.0
2017/2018,2017-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Granada,1,2,A,1,1,D,2.31,3.14,3.65,2.15,3.1,3.6,2.25,2.9,3.3,2.25,3.0,3.3
2017/2018,2017-09-30 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Alaves,0,2,A,0,1,A,1.91,3.56,4.65,1.83,3.5,4.5,1.85,3.3,4.4,1.72,3.6,4.75
2017/2018,2017-09-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Lugo,1,2,A,1,1,D,2.0,3.48,4.2,1.95,3.2,4.2,,,,1.95,3.3,3.9
2017/2018,2017-09-24 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,Leganes,0,2,A,0,0,D,2.11,3.35,4.03,2.05,3.25,3.8,2.05,3.2,3.75,2.1,3.25,3.7
2017/2018,2017-09-24 00:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Celta,0,4,A,0,3,A,2.27,3.46,3.44,2.2,3.3,3.4,2.25,3.25,3.2,2.25,3.3,3.3
2017/2018,2017-09-24 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Valencia,2,3,A,1,1,D,2.28,3.62,3.27,2.3,3.4,3.1,2.2,3.5,3.0,2.2,3.6,3.1
2017/2018,2017-09-23 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Barcelona,0,3,A,0,1,A,12.7,6.65,1.26,12.0,6.0,1.25,12.0,6.0,1.25,12.5,6.5,1.22
2017/2018,2017-09-23 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Real Madrid,1,2,A,1,2,A,19.65,8.4,1.18,17.0,7.5,1.17,19.0,7.5,1.17,14.5,7.5,1.18
2017/2018,2017-09-20 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Betis,0,1,A,0,0,D,1.11,13.0,20.0,1.13,10.0,17.0,1.1,10.0,26.0,1.11,10.5,18.0
2017/2018,2017-09-20 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Ath Madrid,1,2,A,0,0,D,3.55,3.23,2.33,3.4,3.2,2.25,3.4,3.1,2.25,3.4,3.25,2.25
2017/2018,2017-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Villarreal,0,3,A,0,1,A,3.31,3.27,2.42,3.1,3.1,2.4,3.1,3.0,2.4,3.1,3.2,2.4
2017/2018,2017-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Sevilla,0,1,A,0,0,D,3.28,3.52,2.32,3.3,3.25,2.3,3.0,3.4,2.3,3.2,3.4,2.25
2017/2018,2017-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Real Madrid,1,3,A,1,2,A,4.99,4.36,1.69,5.0,4.0,1.67,4.6,4.2,1.67,4.75,4.2,1.67
2017/2018,2017-09-16 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Barcelona,1,2,A,1,0,H,13.5,6.85,1.25,11.0,6.5,1.25,12.0,6.0,1.25,12.5,6.5,1.22
2017/2018,2017-09-11 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Las Palmas,1,3,A,0,1,A,2.06,3.67,3.83,2.0,3.5,3.8,2.0,3.4,3.6,2.0,3.5,3.8
2017/2018,2017-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Lugo,0,1,A,0,0,D,2.58,3.12,3.15,2.45,3.1,3.0,2.5,2.9,2.87,2.5,3.1,2.95
2017/2018,2017-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Osasuna,0,3,A,0,1,A,2.11,3.38,3.91,2.1,3.4,3.4,2.1,3.1,3.5,2.05,3.3,3.7
2017/2018,2017-09-10 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Sociedad,2,4,A,1,2,A,2.85,3.46,2.63,2.75,3.3,2.6,2.7,3.25,2.55,2.75,3.3,2.6
2017/2018,2017-09-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Alcorcon,0,1,A,0,1,A,1.95,3.3,4.76,1.85,3.6,4.0,2.0,3.0,4.0,2.0,3.2,4.0
2017/2018,2017-09-08 00:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Getafe,1,2,A,0,1,A,2.11,3.28,4.15,2.05,3.25,4.0,2.05,3.1,3.9,2.05,3.2,4.0
2017/2018,2017-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Sevilla B,Leonesa,1,2,A,0,0,D,2.45,3.19,3.29,2.4,3.1,3.1,2.35,3.0,3.0,2.25,3.1,3.2
2017/2018,2017-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Zaragoza,1,2,A,1,1,D,2.33,3.23,3.48,2.3,3.1,3.3,2.25,3.0,3.25,2.2,3.1,3.3
2017/2018,2017-09-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Sp Gijon,0,4,A,0,3,A,2.62,3.14,3.08,2.5,3.0,3.0,2.5,3.0,2.87,2.4,3.0,3.0
2017/2018,2017-09-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Cadiz,0,1,A,0,0,D,2.41,3.17,3.4,2.3,3.1,3.2,2.25,3.0,3.2,2.3,3.1,3.1
2017/2018,2017-08-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Barcelona B,Tenerife,0,3,A,0,2,A,2.57,3.19,3.1,2.4,3.2,3.0,2.37,3.1,2.9,2.4,3.25,2.95
2017/2018,2017-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Ath Bilbao,0,1,A,0,1,A,2.57,3.26,3.08,2.5,3.1,3.1,2.55,3.1,2.87,2.5,3.2,2.95
2017/2018,2017-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Leganes,0,1,A,0,1,A,2.0,3.37,4.49,1.95,3.25,4.33,1.95,3.1,4.2,1.91,3.25,4.6
2017/2018,2017-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Sevilla,0,1,A,0,0,D,3.61,3.58,2.16,3.6,3.3,2.15,3.4,3.4,2.1,3.6,3.4,2.1
2017/2018,2017-08-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Sevilla B,Valladolid,1,2,A,0,2,A,2.64,3.23,2.97,2.6,3.2,2.8,2.5,3.1,2.7,2.5,3.2,2.85
2017/2018,2017-08-26 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Barcelona,0,2,A,0,0,D,10.55,5.8,1.33,10.0,5.75,1.29,10.0,5.25,1.3,10.0,5.5,1.3
2017/2018,2017-08-26 00:00:00,SP1,Spain,La Liga Primera Division,,Las Palmas,Ath Madrid,1,5,A,0,2,A,5.14,3.73,1.79,4.75,3.75,1.75,4.8,3.5,1.75,4.75,3.7,1.75
2017/2018,2017-08-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Cordoba,0,3,A,0,1,A,2.7,3.13,2.97,2.5,3.2,2.8,2.55,3.0,2.8,2.65,3.1,2.75
2017/2018,2017-08-21 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Eibar,0,1,A,0,0,D,2.24,3.36,3.49,2.1,3.3,3.7,2.1,3.1,3.4,2.15,3.3,3.5
2017/2018,2017-08-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Oviedo,Vallecano,2,3,A,1,2,A,2.44,3.21,3.3,2.38,3.0,3.25,2.3,3.0,3.1,2.35,3.1,3.25
2017/2018,2017-08-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Almeria,0,1,A,0,1,A,2.24,3.2,3.76,2.25,3.0,3.5,2.15,3.0,3.4,2.15,3.25,3.5
2017/2018,2017-08-20 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Real Madrid,0,3,A,0,2,A,10.26,5.79,1.33,9.5,5.75,1.3,9.5,5.25,1.3,9.25,5.75,1.3
2017/2018,2017-08-19 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Sociedad,2,3,A,1,1,D,2.44,3.4,3.16,2.38,3.25,3.2,2.35,3.25,3.0,2.4,3.3,3.0
2017/2018,2017-08-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Barcelona B,1,2,A,0,2,A,1.92,3.58,4.46,1.85,3.4,4.33,1.83,3.4,4.0,1.87,3.4,4.33
2017/2018,2017-08-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Cadiz,1,2,A,0,2,A,2.27,3.24,3.63,2.2,3.0,3.6,2.2,3.0,3.4,2.25,3.1,3.4
2016/2017,2017-06-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Mirandes,0,2,A,0,0,D,1.91,3.55,4.57,1.75,3.4,4.33,1.87,3.3,4.0,1.91,3.4,3.8
2016/2017,2017-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Levante,Huesca,1,2,A,0,0,D,3.77,3.61,2.07,3.5,3.25,1.95,3.4,3.3,2.05,3.4,3.5,2.0
2016/2017,2017-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Tenerife,1,2,A,0,1,A,3.49,3.28,2.31,3.0,3.25,2.2,3.2,3.1,2.2,3.0,3.2,2.3
2016/2017,2017-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Oviedo,0,2,A,0,0,D,5.32,4.4,1.64,5.25,3.75,1.57,4.8,3.8,1.61,5.25,3.9,1.57
2016/2017,2017-06-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Sevilla B,Vallecano,1,2,A,0,1,A,2.34,3.66,3.08,2.3,3.5,2.88,2.25,3.4,2.9,2.35,3.4,2.8
2016/2017,2017-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Gimnastic,0,1,A,0,0,D,1.92,3.06,5.55,1.91,3.2,4.33,1.85,3.1,4.4,1.9,3.1,4.75
2016/2017,2017-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Cordoba,1,2,A,1,1,D,,,,2.6,2.1,4.2,,,,2.85,2.1,4.0
2016/2017,2017-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,UCAM Murcia,Alcorcon,0,1,A,0,1,A,2.3,3.09,3.75,2.2,3.1,3.5,2.15,2.9,3.7,2.25,2.95,3.6
2016/2017,2017-05-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Tenerife,1,3,A,0,2,A,2.94,3.06,2.79,2.88,3.0,2.63,2.75,2.88,2.63,2.65,3.0,2.7
2016/2017,2017-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Villarreal,1,3,A,0,1,A,3.11,3.74,2.32,3.1,3.4,2.3,3.0,3.6,2.35,3.0,3.5,2.3
2016/2017,2017-05-21 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Real Madrid,0,2,A,0,1,A,12.7,7.48,1.24,11.0,7.0,1.22,9.5,6.5,1.22,11.5,7.0,1.22
2016/2017,2017-05-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Lugo,0,1,A,0,0,D,2.05,3.11,4.56,2.0,3.2,4.0,2.0,3.1,3.7,2.0,3.2,4.0
2016/2017,2017-05-19 00:00:00,SP1,Spain,La Liga Primera Division,,Granada,Espanol,1,2,A,1,2,A,4.51,4.05,1.81,4.5,4.0,1.73,4.6,3.9,1.8,4.6,3.8,1.75
