FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
2005,2453412.5,42,,4.0,Campfire,,,,1.0,B,33.42169001,-96.58433997,14.0,MISSING/NOT SPECIFIED,TX,Grayson,181,Grayson
2006,2453736.5,1,,4.0,Campfire,,,,1.0,B,31.14132998,-94.39274002,14.0,MISSING/NOT SPECIFIED,TX,Angelina,005,Angelina
2006,2453741.5,6,,4.0,Campfire,,,,100.0,D,29.51646999,-98.31508001,14.0,MISSING/NOT SPECIFIED,TX,Bexar,029,Bexar
2006,2453763.5,28,,4.0,Campfire,,,,25.0,C,32.74423002,-100.09040002,14.0,MISSING/NOT SPECIFIED,TX,Jones,253,Jones
2006,2453741.5,6,,4.0,Campfire,,,,20.0,C,28.83940001,-98.73198997,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2006,2453748.5,13,,4.0,Campfire,,,,1.0,B,30.84710998,-96.98885,14.0,MISSING/NOT SPECIFIED,TX,Milam,331,Milam
2006,2453770.5,35,,4.0,Campfire,,,,1.0,B,28.96884002,-98.66156998,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2006,2453770.5,35,,4.0,Campfire,,,,8.0,B,28.89797999,-98.87999001,14.0,MISSING/NOT SPECIFIED,TX,Frio,163,Frio
2006,2453762.5,27,,4.0,Campfire,,,,1.0,B,33.17082997,-95.10536002,14.0,MISSING/NOT SPECIFIED,TX,Titus,449,Titus
2006,2453736.5,1,,4.0,Campfire,,,,1.0,B,32.58249,-97.07424999,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2006,2453772.5,37,,4.0,Campfire,,,,2.0,B,29.8913,-100.39780002,14.0,MISSING/NOT SPECIFIED,TX,Edwards,137,Edwards
2006,2453743.5,8,,4.0,Campfire,,,,1.0,B,32.53895998,-96.82128001,14.0,MISSING/NOT SPECIFIED,TX,Ellis,139,Ellis
2006,2453750.5,15,,4.0,Campfire,,,,2.0,B,31.09968,-96.24049,14.0,MISSING/NOT SPECIFIED,TX,Leon,289,Leon
2006,2453771.5,36,,4.0,Campfire,,,,4.0,B,32.18113998,-98.12138001,14.0,MISSING/NOT SPECIFIED,TX,Erath,143,Erath
2006,2453781.5,46,,4.0,Campfire,,,,210.0,D,30.21582998,-100.25150001,14.0,MISSING/NOT SPECIFIED,TX,Edwards,137,Edwards
2006,2453747.5,12,,4.0,Campfire,,,,10.0,C,35.19463999,-101.74890001,14.0,MISSING/NOT SPECIFIED,TX,Potter,375,Potter
2006,2453753.5,18,,4.0,Campfire,,,,1.0,B,32.92708997,-95.46744,14.0,MISSING/NOT SPECIFIED,TX,Wood,499,Wood
2006,2453797.5,62,,4.0,Campfire,,,,15.0,C,32.47039997,-97.49772997,14.0,MISSING/NOT SPECIFIED,TX,Johnson,251,Johnson
2006,2453783.5,48,,4.0,Campfire,,,,1.0,B,29.15287,-98.67006998,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2006,2453749.5,14,,4.0,Campfire,,,,1.0,B,31.55135001,-97.18507998,14.0,MISSING/NOT SPECIFIED,TX,McLennan,309,McLennan
2006,2453804.5,69,,4.0,Campfire,,,,1.0,B,35.19904001,-101.88850002,14.0,MISSING/NOT SPECIFIED,TX,Potter,375,Potter
2006,2453805.5,70,,4.0,Campfire,,,,1.0,B,35.19903001,-101.83380002,14.0,MISSING/NOT SPECIFIED,TX,Potter,375,Potter
2006,2453785.5,50,,4.0,Campfire,,,,3.0,B,35.29384,-101.62349999,14.0,MISSING/NOT SPECIFIED,TX,Potter,375,Potter
2006,2453807.5,72,,4.0,Campfire,,,,6.0,B,29.61533998,-99.52747999,14.0,MISSING/NOT SPECIFIED,TX,Uvalde,463,Uvalde
2006,2453736.5,1,,4.0,Campfire,,,,1.0,B,31.30546999,-94.5618,14.0,MISSING/NOT SPECIFIED,TX,Angelina,005,Angelina
2006,2453801.5,66,,4.0,Campfire,,,,1.0,B,32.37135001,-95.35544999,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2006,2453811.5,76,,4.0,Campfire,,,,1.0,B,32.74128001,-97.55255,14.0,MISSING/NOT SPECIFIED,TX,Parker,367,Parker
2006,2453748.5,13,,4.0,Campfire,,,,1.0,B,31.28911997,-94.59161001,14.0,MISSING/NOT SPECIFIED,TX,Angelina,005,Angelina
2006,2453777.5,42,,4.0,Campfire,,,,250.0,D,36.23327001,-100.12020002,14.0,MISSING/NOT SPECIFIED,TX,Lipscomb,295,Lipscomb
2006,2453777.5,42,,4.0,Campfire,,,,200.0,D,36.11999999,-100.02419998,14.0,MISSING/NOT SPECIFIED,TX,Lipscomb,295,Lipscomb
2006,2453777.5,42,,4.0,Campfire,,,,200.0,D,36.24909002,-100.0854,14.0,MISSING/NOT SPECIFIED,TX,Lipscomb,295,Lipscomb
2006,2453827.5,92,,4.0,Campfire,,,,1.0,B,33.27306,-99.98398001,14.0,MISSING/NOT SPECIFIED,TX,Haskell,207,Haskell
2006,2453806.5,71,,4.0,Campfire,,,,375.0,E,33.95759999,-100.17129997,14.0,MISSING/NOT SPECIFIED,TX,Cottle,101,Cottle
2006,2453833.5,98,,4.0,Campfire,,,,1.0,B,28.27344001,-99.61761998,14.0,MISSING/NOT SPECIFIED,TX,Dimmit,127,Dimmit
2006,2453812.5,77,,4.0,Campfire,,,,1.0,B,31.30958002,-94.45005,14.0,MISSING/NOT SPECIFIED,TX,Angelina,005,Angelina
2006,2453793.5,58,,4.0,Campfire,,,,3.0,B,31.22566001,-94.67097999,14.0,MISSING/NOT SPECIFIED,TX,Angelina,005,Angelina
2006,2453840.5,105,,4.0,Campfire,,,,2.0,B,29.54466998,-94.40323999,14.0,MISSING/NOT SPECIFIED,TX,Galveston,167,Galveston
2006,2453832.5,97,,4.0,Campfire,,,,4.0,B,30.01725999,-100.21140002,14.0,MISSING/NOT SPECIFIED,TX,Edwards,137,Edwards
2006,2453818.5,83,,4.0,Campfire,,,,1.0,B,31.56723001,-95.56178999,14.0,MISSING/NOT SPECIFIED,TX,Anderson,001,Anderson
2006,2453839.5,104,,4.0,Campfire,,,,1.0,B,32.93606999,-95.51612,14.0,MISSING/NOT SPECIFIED,TX,Wood,499,Wood
2006,2453844.5,109,,4.0,Campfire,,,,1.0,B,31.87329998,-99.14179001,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2006,2453847.5,112,,4.0,Campfire,,,,2.0,B,29.34886998,-98.21094001,14.0,MISSING/NOT SPECIFIED,TX,Bexar,029,Bexar
2006,2453827.5,92,,4.0,Campfire,,,,2.0,B,32.84817999,-98.25039998,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2006,2453876.5,141,,4.0,Campfire,,,,2.0,B,30.19194001,-95.62797001,14.0,MISSING/NOT SPECIFIED,TX,Grimes,185,Grimes
2006,2453877.5,142,,4.0,Campfire,,,,1.0,B,30.19194001,-95.62797001,14.0,MISSING/NOT SPECIFIED,TX,Grimes,185,Grimes
2006,2453840.5,105,,4.0,Campfire,,,,1.0,B,33.12918,-94.24543999,14.0,MISSING/NOT SPECIFIED,TX,Cass,067,Cass
2006,2453820.5,85,,4.0,Campfire,,,,3.0,B,33.19909,-96.22607002,14.0,MISSING/NOT SPECIFIED,TX,Hunt,231,Hunt
2006,2453884.5,149,,4.0,Campfire,,,,1.0,B,29.21763998,-99.761,14.0,MISSING/NOT SPECIFIED,TX,Uvalde,463,Uvalde
2006,2453901.5,166,,4.0,Campfire,,,,2.0,B,32.02995997,-96.27168998,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2006,2453912.5,177,,4.0,Campfire,,,,4.0,B,32.79705002,-94.65421,14.0,MISSING/NOT SPECIFIED,TX,Marion,315,Marion
2006,2453897.5,162,,4.0,Campfire,,,,3.0,B,33.75734999,-98.39067999,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2006,2453916.5,181,,4.0,Campfire,,,,1.0,B,32.61108,-97.80392002,14.0,MISSING/NOT SPECIFIED,TX,Parker,367,Parker
2006,2453876.5,141,,4.0,Campfire,,,,2.0,B,32.76,-94.55000001,14.0,MISSING/NOT SPECIFIED,TX,Marion,315,Marion
2006,2453877.5,142,,4.0,Campfire,,,,1.0,B,32.74000001,-94.51999997,14.0,MISSING/NOT SPECIFIED,TX,Marion,315,Marion
2006,2453885.5,150,,4.0,Campfire,,,,1.0,B,32.74000001,-94.51999997,14.0,MISSING/NOT SPECIFIED,TX,Marion,315,Marion
2006,2453930.5,195,,4.0,Campfire,,,,1.0,B,32.63820997,-94.29586,14.0,MISSING/NOT SPECIFIED,TX,Harrison,203,Harrison
2006,2453880.5,145,,4.0,Campfire,,,,2.0,B,35.37096,-101.33039999,14.0,MISSING/NOT SPECIFIED,TX,Hutchinson,233,Hutchinson
2006,2453943.5,208,,4.0,Campfire,,,,1.0,B,32.45668001,-99.8428,14.0,MISSING/NOT SPECIFIED,TX,Taylor,441,Taylor
2006,2453898.5,163,,4.0,Campfire,,,,3.0,B,30.58108998,-95.86068999,14.0,MISSING/NOT SPECIFIED,TX,Grimes,185,Grimes
2006,2453937.5,202,,4.0,Campfire,,,,1.0,B,32.71263998,-95.19574998,14.0,MISSING/NOT SPECIFIED,TX,Wood,499,Wood
2006,2453981.5,246,,4.0,Campfire,,,,1.0,B,29.54646002,-94.39694001,14.0,MISSING/NOT SPECIFIED,TX,Galveston,167,Galveston
2006,2453901.5,166,,4.0,Campfire,,,,15.0,C,32.02947,-96.26191999,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2006,2453808.5,73,,4.0,Campfire,,,,1.0,B,33.42694,-97.17565002,14.0,MISSING/NOT SPECIFIED,TX,Cooke,097,Cooke
2006,2453987.5,252,,4.0,Campfire,,,,1.0,B,32.79756,-94.64519001,14.0,MISSING/NOT SPECIFIED,TX,Marion,315,Marion
2006,2453928.5,193,,4.0,Campfire,,,,5.0,B,31.47670001,-93.75870999,14.0,MISSING/NOT SPECIFIED,TX,Sabine,403,Sabine
2006,2454008.5,273,,4.0,Campfire,,,,3.0,B,30.85238999,-95.34812002,14.0,MISSING/NOT SPECIFIED,TX,Walker,471,Walker
2006,2453738.5,3,,4.0,Campfire,,,,1.0,B,32.09314,-94.56132999,14.0,MISSING/NOT SPECIFIED,TX,Rusk,401,Rusk
2006,2453739.5,4,,4.0,Campfire,,,,3.0,B,32.93139998,-94.56132999,14.0,MISSING/NOT SPECIFIED,TX,Rusk,401,Rusk
2006,2453740.5,5,,4.0,Campfire,,,,2.0,B,32.09314,-94.56132999,14.0,MISSING/NOT SPECIFIED,TX,Rusk,401,Rusk
2006,2453743.5,8,,4.0,Campfire,,,,1.0,B,32.09314,-94.56132999,14.0,MISSING/NOT SPECIFIED,TX,Rusk,401,Rusk
2006,2454008.5,273,,4.0,Campfire,,,,2.0,B,29.82341999,-94.90022001,14.0,MISSING/NOT SPECIFIED,TX,Chambers,071,Chambers
2006,2454016.5,281,,4.0,Campfire,,,,1.0,B,33.23810998,-94.25626999,14.0,MISSING/NOT SPECIFIED,TX,Cass,067,Cass
2006,2454022.5,287,,4.0,Campfire,,,,1.0,B,33.09300001,-94.49899997,14.0,MISSING/NOT SPECIFIED,TX,Cass,067,Cass
2006,2454042.5,307,,4.0,Campfire,,,,2.0,B,31.3453,-93.89368002,14.0,MISSING/NOT SPECIFIED,TX,Sabine,403,Sabine
2006,2454084.5,349,,4.0,Campfire,,,,1.0,B,31.91415998,-98.05993998,14.0,MISSING/NOT SPECIFIED,TX,Hamilton,193,Hamilton
2006,2454062.5,327,,4.0,Campfire,,,,1.0,B,30.77824998,-95.33571998,14.0,MISSING/NOT SPECIFIED,TX,Walker,471,Walker
2006,2454088.5,353,,4.0,Campfire,,,,1.0,B,29.72179002,-99.97386999,14.0,MISSING/NOT SPECIFIED,TX,Real,385,Real
2006,2454009.5,274,,4.0,Campfire,,,,2.0,B,31.67310001,-95.09866997,14.0,MISSING/NOT SPECIFIED,TX,Cherokee,073,Cherokee
2006,2453743.5,8,,4.0,Campfire,,,,25.0,C,33.18241997,-98.40113999,14.0,MISSING/NOT SPECIFIED,TX,Jack,237,Jack
2007,2454111.5,11,,4.0,Campfire,,,,4.0,B,33.73795,-94.97118001,14.0,MISSING/NOT SPECIFIED,TX,Red River,387,Red River
2007,2454156.5,56,,4.0,Campfire,,,,2.0,B,30.38372999,-94.25481998,14.0,MISSING/NOT SPECIFIED,TX,Tyler,457,Tyler
2007,2454162.5,62,,4.0,Campfire,,,,1.0,B,32.74933001,-95.08228999,14.0,MISSING/NOT SPECIFIED,TX,Upshur,459,Upshur
2007,2454155.5,55,,4.0,Campfire,,,,2.0,B,32.65427,-95.12621002,14.0,MISSING/NOT SPECIFIED,TX,Upshur,459,Upshur
2007,2454155.5,55,,4.0,Campfire,,,,5.0,B,29.78462001,-98.66336998,14.0,MISSING/NOT SPECIFIED,TX,Kendall,259,Kendall
2007,2454183.5,83,,4.0,Campfire,,,,1.0,B,26.29945,-98.09994001,14.0,MISSING/NOT SPECIFIED,TX,Hidalgo,215,Hidalgo
2007,2454173.5,73,,4.0,Campfire,,,,1528.0,F,36.40952997,-102.97340003,14.0,MISSING/NOT SPECIFIED,TX,Dallam,111,Dallam
2007,2454189.5,89,,4.0,Campfire,,,,1.0,B,29.53187998,-94.43631002,14.0,MISSING/NOT SPECIFIED,TX,Galveston,167,Galveston
2007,2454182.5,82,,4.0,Campfire,,,,3.0,B,30.75313999,-104.15929999,14.0,MISSING/NOT SPECIFIED,TX,Jeff Davis,243,Jeff Davis
2007,2454162.5,62,,4.0,Campfire,,,,1.0,B,30.47487,-97.79353002,14.0,MISSING/NOT SPECIFIED,TX,Williamson,491,Williamson
2007,2454148.5,48,,4.0,Campfire,,,,1.0,B,30.22989998,-98.64882001,14.0,MISSING/NOT SPECIFIED,TX,Gillespie,171,Gillespie
2007,2454128.5,28,,4.0,Campfire,,,,1.0,B,32.93459,-95.40254998,14.0,MISSING/NOT SPECIFIED,TX,Wood,499,Wood
2007,2454212.5,112,,4.0,Campfire,,,,4.0,B,33.00579001,-95.26272998,14.0,MISSING/NOT SPECIFIED,TX,Franklin,159,Franklin
2007,2454181.5,81,,4.0,Campfire,,,,1.0,B,27.93565997,-97.14879002,14.0,MISSING/NOT SPECIFIED,TX,Aransas,007,Aransas
2007,2454320.5,220,,4.0,Campfire,,,,0.2,A,32.70986,-100.9051,14.0,MISSING/NOT SPECIFIED,TX,Scurry,415,Scurry
2007,2454162.5,62,,4.0,Campfire,,,,1.0,B,35.04868,-100.9187,14.0,MISSING/NOT SPECIFIED,TX,Donley,129,Donley
2007,2454345.5,245,,4.0,Campfire,,,,1.0,B,31.89068,-99.12244,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2007,2454399.5,299,,4.0,Campfire,,,,1.0,B,33.26516,-94.19275,14.0,MISSING/NOT SPECIFIED,TX,Cass,067,Cass
2007,2454386.5,286,,4.0,Campfire,,,,5.0,B,32.47123,-95.23438,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2007,2454396.5,296,,4.0,Campfire,,,,1.0,B,29.54507,-94.39925,14.0,MISSING/NOT SPECIFIED,TX,Galveston,167,Galveston
2007,2454407.5,307,,4.0,Campfire,,,,0.25,A,32.04067,-96.49766,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2007,2454421.5,321,,4.0,Campfire,,,,1.0,B,31.55954,-97.81775,14.0,MISSING/NOT SPECIFIED,TX,Coryell,099,Coryell
2007,2454421.5,321,,4.0,Campfire,,,,65.8,C,33.42782,-98.14711,14.0,MISSING/NOT SPECIFIED,TX,Jack,237,Jack
2007,2454408.5,308,,4.0,Campfire,,,,1.0,B,30.60514,-95.83237,14.0,MISSING/NOT SPECIFIED,TX,Grimes,185,Grimes
2007,2454431.5,331,,4.0,Campfire,,,,0.1,A,30.19698,-94.19447,14.0,MISSING/NOT SPECIFIED,TX,Hardin,199,Hardin
2007,2454456.5,356,,4.0,Campfire,,,,25.0,C,29.07084,-99.15862,14.0,MISSING/NOT SPECIFIED,TX,Frio,163,Frio
2007,2454456.5,356,,4.0,Campfire,,,,25.0,C,29.09271,-98.90101,14.0,MISSING/NOT SPECIFIED,TX,Medina,325,Medina
2007,2454456.5,356,,4.0,Campfire,,,,1.0,B,29.02185,-98.5729,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2007,2454422.5,322,,4.0,Campfire,,,,1.0,B,32.55643,-98.39495,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454462.5,362,,4.0,Campfire,,,,2.0,B,32.73772,-98.23997,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454462.5,362,,4.0,Campfire,,,,2.0,B,32.74582,-98.26779,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454451.5,351,,4.0,Campfire,,,,0.08,A,33.34943,-94.9512,14.0,MISSING/NOT SPECIFIED,TX,Titus,449,Titus
2007,2454465.5,365,,4.0,Campfire,,,,0.3,B,30.24653,-94.20741,14.0,MISSING/NOT SPECIFIED,TX,Hardin,199,Hardin
2007,2454465.5,365,,4.0,Campfire,,,,0.1,A,30.26814,-94.25095,14.0,MISSING/NOT SPECIFIED,TX,Hardin,199,Hardin
2008,2454466.5,1,,4.0,Campfire,,,,2.0,B,32.24636,-98.40055,14.0,MISSING/NOT SPECIFIED,TX,Erath,143,Erath
2007,2454465.5,365,,4.0,Campfire,,,,3.0,B,32.52513,-98.31193,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454465.5,365,,4.0,Campfire,,,,2.0,B,28.85572,-98.84103,14.0,MISSING/NOT SPECIFIED,TX,Frio,163,Frio
2007,2454462.5,362,,4.0,Campfire,,,,2.0,B,32.74266,-98.24654,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454465.5,365,,4.0,Campfire,,,,1.0,B,30.97053,-95.93256,14.0,MISSING/NOT SPECIFIED,TX,Madison,313,Madison
2007,2454465.5,365,,4.0,Campfire,,,,1.0,B,28.91416,-98.54613,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2008,2454466.5,1,,4.0,Campfire,,,,1.0,B,29.17535,-98.58919,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2008,2454466.5,1,,4.0,Campfire,,,,5.0,B,29.84093,-100.0961,14.0,MISSING/NOT SPECIFIED,TX,Edwards,137,Edwards
2008,2454471.5,6,,4.0,Campfire,,,,10.0,C,30.45949,-96.26808,14.0,MISSING/NOT SPECIFIED,TX,Brazos,041,Brazos
2007,2454463.5,363,,4.0,Campfire,,,,1.0,B,33.46953,-98.23872,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2008,2454470.5,5,,4.0,Campfire,,,,3.0,B,33.47044,-98.1376,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2007,2454456.5,356,,4.0,Campfire,,,,0.25,A,30.5765,-98.93427,14.0,MISSING/NOT SPECIFIED,TX,Llano,299,Llano
2008,2454475.5,10,,4.0,Campfire,,,,75.0,C,31.70276,-99.4804,14.0,MISSING/NOT SPECIFIED,TX,Coleman,083,Coleman
2008,2454480.5,15,,4.0,Campfire,,,,1.0,B,27.63906,-97.34682,14.0,MISSING/NOT SPECIFIED,TX,Nueces,355,Nueces
2008,2454466.5,1,,4.0,Campfire,,,,1.25,B,31.57201,-97.83195,14.0,MISSING/NOT SPECIFIED,TX,Coryell,099,Coryell
2007,2454416.5,316,,4.0,Campfire,,,,620.0,E,32.30352,-98.46341,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2007,2454462.5,362,,4.0,Campfire,,,,40.0,C,28.8997,-97.19439,14.0,MISSING/NOT SPECIFIED,TX,Victoria,469,Victoria
2008,2454466.5,1,,4.0,Campfire,,,,2.0,B,30.56111,-100.0052,14.0,MISSING/NOT SPECIFIED,TX,Kimble,267,Kimble
2008,2454467.5,2,,4.0,Campfire,,,,5.0,B,30.64844,-99.68198,14.0,MISSING/NOT SPECIFIED,TX,Kimble,267,Kimble
2008,2454485.5,20,,4.0,Campfire,,,,3.0,B,32.08106,-98.05621,14.0,MISSING/NOT SPECIFIED,TX,Erath,143,Erath
2008,2454476.5,11,,4.0,Campfire,,,,1.0,B,32.3443,-97.37587,14.0,MISSING/NOT SPECIFIED,TX,Johnson,251,Johnson
2007,2454456.5,356,,4.0,Campfire,,,,1.0,B,32.01353,-97.49026,14.0,MISSING/NOT SPECIFIED,TX,Bosque,035,Bosque
2008,2454470.5,5,,4.0,Campfire,,,,40.0,C,31.51365,-98.42298,14.0,MISSING/NOT SPECIFIED,TX,Mills,333,Mills
2008,2454479.5,14,,4.0,Campfire,,,,1.0,B,31.4326,-98.57153,14.0,MISSING/NOT SPECIFIED,TX,Mills,333,Mills
2008,2454494.5,29,,4.0,Campfire,,,,4.0,B,31.44436,-98.56651,14.0,MISSING/NOT SPECIFIED,TX,Mills,333,Mills
2008,2454480.5,15,,4.0,Campfire,,,,0.2,A,32.98772,-96.5488,14.0,MISSING/NOT SPECIFIED,TX,Collin,085,Collin
2008,2454497.5,32,,4.0,Campfire,,,,0.25,A,32.74489,-97.63754,14.0,MISSING/NOT SPECIFIED,TX,Parker,367,Parker
2008,2454471.5,6,,4.0,Campfire,,,,1.0,B,32.32775,-94.35376,14.0,MISSING/NOT SPECIFIED,TX,Panola,365,Panola
2008,2454474.5,9,,4.0,Campfire,,,,1.0,B,32.32775,-94.35358,14.0,MISSING/NOT SPECIFIED,TX,Panola,365,Panola
2008,2454497.5,32,,4.0,Campfire,,,,3.0,B,31.81075,-99.03786,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2008,2454497.5,32,,4.0,Campfire,,,,4.0,B,31.81013,-99.03793,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2008,2454476.5,11,,4.0,Campfire,,,,0.05,A,30.20016,-97.29179,14.0,MISSING/NOT SPECIFIED,TX,Bastrop,021,Bastrop
2008,2454477.5,12,,4.0,Campfire,,,,0.05,A,30.1211,-97.32539,14.0,MISSING/NOT SPECIFIED,TX,Bastrop,021,Bastrop
2008,2454477.5,12,,4.0,Campfire,,,,0.05,A,30.09482,-97.30129,14.0,MISSING/NOT SPECIFIED,TX,Bastrop,021,Bastrop
2008,2454499.5,34,,4.0,Campfire,,,,0.1,A,28.88726,-99.07707,14.0,MISSING/NOT SPECIFIED,TX,Frio,163,Frio
2008,2454466.5,1,,4.0,Campfire,,,,0.5,B,28.99229,-98.40459,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2008,2454487.5,22,,4.0,Campfire,,,,0.25,A,28.96344,-98.5386,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2008,2454467.5,2,,4.0,Campfire,,,,2.0,B,29.88156,-98.81253,14.0,MISSING/NOT SPECIFIED,TX,Kendall,259,Kendall
2007,2454150.5,50,,4.0,Campfire,,,,1.0,B,31.41372,-95.91815,14.0,MISSING/NOT SPECIFIED,TX,Leon,289,Leon
2008,2454492.5,27,,4.0,Campfire,,,,50.0,C,34.02917,-98.50018,14.0,MISSING/NOT SPECIFIED,TX,Wichita,485,Wichita
2007,2454404.5,304,,4.0,Campfire,,,,1.0,B,31.98216,-99.71728,14.0,MISSING/NOT SPECIFIED,TX,Runnels,399,Runnels
2008,2454510.5,45,,4.0,Campfire,,,,3.0,B,32.39904,-99.4825,14.0,MISSING/NOT SPECIFIED,TX,Callahan,059,Callahan
2008,2454499.5,34,,4.0,Campfire,,,,80.0,C,31.7775,-97.83361,14.0,MISSING/NOT SPECIFIED,TX,Bosque,035,Bosque
2008,2454470.5,5,,4.0,Campfire,,,,80.0,C,31.52413,-98.4034,14.0,MISSING/NOT SPECIFIED,TX,Mills,333,Mills
2008,2454519.5,54,,4.0,Campfire,,,,0.11,A,30.91814,-101.9076,14.0,MISSING/NOT SPECIFIED,TX,Pecos,371,Pecos
2008,2454521.5,56,,4.0,Campfire,,,,0.2,A,32.60651,-97.13086,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2008,2454470.5,5,,4.0,Campfire,,,,150.0,D,30.5117,-98.93176,14.0,MISSING/NOT SPECIFIED,TX,Llano,299,Llano
2007,2454456.5,356,,4.0,Campfire,,,,0.25,A,30.06802,-99.29413,14.0,MISSING/NOT SPECIFIED,TX,Kerr,265,Kerr
2008,2454534.5,69,,4.0,Campfire,,,,0.05,A,32.58971,-97.1388,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2008,2454533.5,68,,4.0,Campfire,,,,1.0,B,31.25749,-100.8143,14.0,MISSING/NOT SPECIFIED,TX,Irion,235,Irion
2008,2454500.5,35,,4.0,Campfire,,,,23.0,C,31.47548,-100.5288,14.0,MISSING/NOT SPECIFIED,TX,Tom Green,451,Tom Green
2008,2454526.5,61,,4.0,Campfire,,,,0.25,A,32.91162,-98.58407,14.0,MISSING/NOT SPECIFIED,TX,Stephens,429,Stephens
2008,2454527.5,62,,4.0,Campfire,,,,0.25,A,32.91177,-98.58425,14.0,MISSING/NOT SPECIFIED,TX,Stephens,429,Stephens
2008,2454526.5,61,,4.0,Campfire,,,,0.25,A,31.31031,-94.37288,14.0,MISSING/NOT SPECIFIED,TX,Nacogdoches,347,Nacogdoches
2008,2454524.5,59,,4.0,Campfire,,,,1.0,B,30.27786,-97.76949,14.0,MISSING/NOT SPECIFIED,TX,Travis,453,Travis
2008,2454508.5,43,,4.0,Campfire,,,,5.0,B,32.97792,-96.1946,14.0,MISSING/NOT SPECIFIED,TX,Hunt,231,Hunt
2008,2454547.5,82,,4.0,Campfire,,,,1.0,B,32.61108,-97.80392,14.0,MISSING/NOT SPECIFIED,TX,Parker,367,Parker
2008,2454548.5,83,,4.0,Campfire,,,,1.0,B,26.29025,-98.14136,14.0,MISSING/NOT SPECIFIED,TX,Hidalgo,215,Hidalgo
2008,2454497.5,32,,4.0,Campfire,,,,0.2,A,32.7198,-100.9002,14.0,MISSING/NOT SPECIFIED,TX,Scurry,415,Scurry
2008,2454498.5,33,,4.0,Campfire,,,,20.0,C,32.53749,-101.0418,14.0,MISSING/NOT SPECIFIED,TX,Scurry,415,Scurry
2008,2454499.5,34,,4.0,Campfire,,,,0.5,B,32.69682,-100.8709,14.0,MISSING/NOT SPECIFIED,TX,Scurry,415,Scurry
2008,2454568.5,103,,4.0,Campfire,,,,0.1,A,32.45257,-102.571,14.0,MISSING/NOT SPECIFIED,TX,Andrews,003,Andrews
2007,2454275.5,175,,4.0,Campfire,,,,1.0,B,29.5299,-98.78811,14.0,MISSING/NOT SPECIFIED,TX,Medina,325,Medina
2008,2454466.5,1,,4.0,Campfire,,,,0.5,B,29.5299,-98.78811,14.0,MISSING/NOT SPECIFIED,TX,Medina,325,Medina
2008,2454570.5,105,,4.0,Campfire,,,,0.4,B,29.5299,-98.78811,14.0,MISSING/NOT SPECIFIED,TX,Medina,325,Medina
2008,2454562.5,97,,4.0,Campfire,,,,1.0,B,31.81823,-99.04126,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2008,2454562.5,97,,4.0,Campfire,,,,1.0,B,31.81435,-99.07233,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
